ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47
train_55,0,7.0059,2,9.3291,10.2492,12.22687921976435,-12.9838,5.4228,17.1841,1.0227,7.5064,-1.7115,-13.1246,14.0647,4.7286,10.5056,14.3325,11.1531,-2.3349,11.9637,2.7425,15.6649,1,2.3154,2.7827,13.7633,13.7777,-8.2615,2,4.6698,4.0441,-7.5009,12.4605,1.088,20.3759,10.820066910751448,2,0.9573,1.7042,9.6548,0.8663,-15.8405,4.2088,11.1488,11.6272,16.1894,-16.2647,11.8371,-24.8354
train_56,0,8.3603,2,14.0943,3.4998,11.113225501666511,0.8095,4.9723,10.1037,1.1172,8.3246,-4.9893,-16.74303926448804,13.8983,9.9264,6.6311,14.4909,9.1778,5.3912,2.7112,5.4416,13.6144,0,6.494,2.5864,7.626,13.2921,-1.1501,0,5.4681,6.1434,-15.2284,10.2511,-0.1417,16.3359,11.049371169764687,4,1.4664,4.6119,15.2138,-1.9653,-2.7744,9.5325,10.6302,11.8877,9.5102,-8.8611,5.9602,-17.1242
train_57,0,6.5324,0,9.7997,6.7842,10.769050146891448,3.4044,4.3314,12.3231,5.8504,7.5964,6.515,-10.62019458739261,14.3043,8.7195,6.6555,13.7839,12.3527,-0.4776,14.7137,2.116,14.9795,0,0.5121,2.872,6.6761,12.9846,-0.8183,0,5.0648,4.3915,1.5661,11.371,-6.4156,21.8559,12.297874443350985,0,-1.5352,11.0334,11.2296,8.5745,10.8465,21.0322,10.9653,11.4693,14.9389,7.8281,9.2351,-18.3618
train_58,0,9.6183,2,9.7154,4.0954,10.155274842645998,-0.1403,5.268,16.6081,-0.4267,6.5383,0.8085,-1.2890397311794233,14.1457,11.8062,10.1019,14.5544,7.6472,-1.5177,3.5345,16.1448,4.1894,4,0.0134,2.7914,11.955,13.7262,-11.4585,2,5.6055,4.5702,-17.2842,12.55,-5.1509,10.6349,12.10347768350735,1,-1.7144,3.1042,7.4272,-3.3192,-7.6702,5.8972,10.0668,11.6168,15.4049,-17.8238,13.3719,-10.7188
train_59,0,12.1367,2,11.9682,4.534,12.000409724697843,-4.8725,6.1525,17.8851,3.4539,7.5852,-1.3053,-6.669922025019892,14.2547,6.7365,4.2826,15.0182,7.7148,-6.4603,20.8652,18.006,12.1499,3,4.6193,3.1117,12.3217,14.1432,-7.568,1,5.5979,1.7098,-18.5074,9.9505,-2.9134,11.2979,11.284039507389421,0,-2.7917,1.2801,10.4197,-0.1048,-11.8276,10.001,11.4977,11.671,5.8776,14.5427,9.0304,-10.2765
train_60,0,5.7733,3,9.3862,6.2292,12.376271318283788,-4.4736,5.6957,12.316,1.4934,8.7252,0.7421,-0.7313461373858976,13.9746,5.919,5.9355,14.0966,10.7436,-0.3776,21.9756,1.0213,6.545,3,4.0164,3.6899,5.3183,13.7419,-2.8141,0,5.101,4.1465,-3.5565,8.489,-2.9999,14.3298,11.024390728850777,0,-3.9135,7.4304,10.1081,0.146,-0.0714,14.4361,11.5908,11.2855,7.7724,-44.2549,10.4269,-27.3664
train_61,0,15.6409,3,15.1206,6.4799,6.221102000364215,-12.717,6.4,16.6121,4.9446,7.6355,7.1171,1.1529867304870516,14.1358,0.7664,11.1978,14.2336,9.7169,-9.197,19.6189,7.206,21.6013,3,10.1363,3.4568,17.1714,14.2564,-16.448,2,4.6031,3.4152,-5.8808,8.4518,-0.2451,12.0178,11.561069573750942,3,2.6405,7.3452,9.0835,2.7783,3.3714,20.0646,10.1833,11.8617,6.6676,-47.8176,11.9203,-24.2781
train_62,0,10.3435,4,11.6383,7.5437,11.226597828223332,-1.6219,4.7222,13.0088,0.1728,7.3537,9.4006,-7.966255795257017,14.0829,7.9033,8.4969,14.8491,6.9647,-7.0959,25.6889,7.442,18.6539,1,2.0867,2.6024,12.8679,13.3038,-1.3127,2,5.1677,7.0209,-15.0239,14.4266,2.0294,18.6503,12.726997675833667,2,-1.7171,4.312,10.1178,5.3105,1.5695,11.4737,11.984,11.4995,7.8749,-9.9105,16.1404,-29.1145
train_63,1,7.7072,1,9.9974,8.3524,12.58444231300174,-13.3627,6.0425,10.1108,1.3999,6.671,-5.1448,-2.9285079774406872,14.0503,9.0144,8.8346,14.8138,5.0951,-1.6585,-2.3445,24.4873,9.4153,2,9.3373,2.1534,11.1901,13.2911,-5.2299,0,4.1148,9.111,-14.6391,12.8946,-0.9446,6.1225,10.8937,2,0.7646,7.0633,10.1762,-4.852,-1.7951,8.9683,9.9423,11.7502,9.8521,-33.7053,15.0965,-17.1437
train_64,0,10.676,3,13.3326,7.1004,10.46795887797624,-3.7784,3.7947,19.9439,2.0506,9.8616,5.049,-0.9778825755105931,14.0851,3.4692,6.6109,14.2606,5.5543,-12.4968,13.8558,16.1854,12.6364,3,-2.0353,3.4653,9.04,13.4459,2.4296,1,4.9828,7.3071,-8.2339,7.4019,-5.169,12.8383,11.571910211387268,2,0.8231,7.9936,6.764,-1.0266,6.4079,13.7072,10.9487,12.165,12.8433,-13.41,7.9954,-24.3466
train_65,1,10.5358,1,8.7394,6.7548,10.599640390985504,-3.8724,5.1584,15.8381,5.8204,9.0358,-10.7504,-2.9219179468818246,13.6021,4.2864,8.1159,14.0805,5.1303,4.0575,13.8723,16.9321,14.0983,3,3.9192,2.8896,9.2493,13.5054,-0.4275,3,6.9686,0.892,-16.6872,12.0119,0.8354,13.659,11.84640702194938,2,2.3624,6.5731,9.9303,-1.062,-5.8053,2.2478,11.714,11.2255,8.4739,-23.8759,8.4202,-13.681
train_66,0,11.4497,1,10.5404,8.4323,8.516038214191457,0.833,4.4164,17.2522,-2.6618,7.193,7.6739,-10.077255084767657,14.1914,14.0167,8.6133,14.8335,4.4933,-7.9304,14.8434,22.5782,18.2724,2,1.7706,3.6477,12.9937,13.5465,-4.7497,0,5.7866,4.7141,9.5311,9.6366,-1.2522,16.7639,10.584172974180877,3,5.3967,1.6405,13.2675,1.7385,4.0985,14.0592,12.0067,11.4117,19.2703,-36.7169,10.3052,-8.2452
train_67,0,10.2693,3,11.0659,9.2131,9.358318567072374,-13.9361,5.4996,16.7993,2.0798,8.232,1.6397,9.033349828848488,14.0729,4.8463,6.3422,14.764,7.4289,-3.4947,5.5995,8.7007,12.734,4,2.1544,2.0862,9.9193,13.335,-11.9006,0,4.62,1.1019,-12.7546,8.7685,-3.2219,22.7431,11.85564847580826,3,2.0412,6.1976,6.9183,1.3109,-17.2597,2.9462,10.7422,11.9232,8.7358,-15.0012,13.5395,-34.5782
train_68,0,8.5576,3,10.6548,7.491,10.563681914737932,5.1053,5.6272,17.4183,-7.0027,8.1361,-1.5658,-11.560411857290012,13.7423,2.7391,7.2701,14.1486,7.7996,-0.6552,15.6855,17.6556,12.709,1,0.1202,2.5761,7.4543,13.9893,-5.3151,3,4.6847,8.0697,-8.0645,8.8055,-0.0581,18.6714,11.556471668870069,2,2.6146,0.7473,10.2003,-5.8631,-13.5771,2.9429,12.384,11.8939,2.2926,-14.0583,14.3665,4.6455
train_69,0,13.0177,3,8.0775,5.8898,8.959086610678542,-11.1995,5.3376,13.0007,1.8482,6.6463,7.6721,6.100242662921303,14.083,10.233,8.3469,14.0828,11.9499,1.2764,9.5807,18.0528,18.3107,0,3.8275,2.5891,7.2758,13.923,-11.1774,4,5.6033,3.7613,-6.8182,8.1005,-3.7831,8.1931,10.892,0,4.7185,5.7492,5.8603,-2.0905,1.7574,8.4921,9.6706,11.7939,-0.0272,-3.6535,18.4439,-25.2203
train_70,0,11.0572,0,16.1071,5.2469,9.736382938599778,-8.8035,6.3291,23.0985,-4.8354,8.5508,0.6393,-2.598429762981855,13.7618,6.0916,5.4125,13.9907,8.9176,-1.7655,18.8749,9.8531,13.8404,3,1.5249,3.6684,6.9027,13.5602,0.7547,2,4.6497,4.127,-2.6983,10.8739,3.5185,20.5143,11.130737943509557,1,3.9694,5.4341,18.8716,5.0018,-19.0833,11.1569,11.0924,11.9295,15.4161,-2.7974,10.1524,-2.3876
train_71,1,6.7547,3,14.2141,8.3514,13.866899591817717,-1.3055,4.2336,15.0243,-1.8922,9.1282,-11.4237,-0.09638690297856822,13.9394,3.648,5.0944,14.4429,9.2046,-4.3236,24.2658,13.5924,16.0715,0,9.642,2.2948,4.1684,13.324,-2.8896,3,3.9168,4.3874,-7.1606,10.7617,-1.5133,7.8835,11.725201996110975,2,3.726,4.6904,7.9003,0.9509,2.8668,8.9458,12.1566,11.3503,5.0442,16.6108,12.0851,-15.0248
train_72,1,8.647,3,10.9808,10.1859,13.9121,-16.4645,5.2837,13.8396,-1.1583,8.038,-1.8281,-0.8555344843873303,13.9915,0.2791,8.3514,14.2992,10.7942,-3.5905,5.3559,15.4368,7.479,1,1.9907,2.7345,8.9568,13.5566,-4.2118,3,5.7115,9.7864,-15.644,11.8291,-3.3836,16.8764,11.647037249385694,3,-2.3539,8.3147,12.0437,2.6634,-5.7959,7.7997,9.6192,11.2936,11.9089,-11.2541,10.6518,-7.7518
train_73,0,4.3854,2,7.906,7.1738,10.40182621824421,2.5846,4.7129,10.0367,-1.3032,7.0886,2.6981,-3.846564547812928,13.7682,11.9826,8.213,14.7278,4.7742,-11.0241,23.8572,21.7261,17.0741,1,-0.8284,2.2996,12.3794,13.7256,-0.0421,3,5.9658,6.8833,1.9535,10.4937,-2.143,12.6701,11.794382522873532,3,-0.9794,5.5027,11.5251,0.8737,-9.1442,11.2109,12.3301,11.5906,-0.5724,3.7559,12.2407,-11.6746
train_74,0,5.4386,3,10.0766,4.4916,11.028017876783725,-0.5161,5.9401,14.1194,6.538,7.5313,-7.41,-2.160425781967568,13.994,4.2867,7.3343,14.1209,8.1369,-2.7923,14.9253,17.4836,12.685,4,6.6304,2.0745,4.044,14.0295,-14.0942,1,5.4602,8.0811,-14.9237,8.6015,4.3052,11.5106,10.93281029391112,2,8.9139,7.4854,6.9879,1.5806,-3.0486,3.3815,11.0877,11.1101,9.3676,23.5916,11.1382,-12.7508
train_75,0,16.7218,2,12.8215,7.9725,11.969419656711821,-1.1816,4.7701,25.5929,4.7303,6.6577,4.1122,5.717554980151627,13.9584,4.8873,6.7688,14.2944,7.5067,0.8846,12.9386,23.6522,8.0394,1,0.4951,2.872,17.4438,13.5903,0.894,3,4.8235,6.6232,-15.4055,8.957,-0.8949,11.4128,11.582828235112723,0,4.9696,8.2546,15.9351,-0.1115,-12.0151,2.9268,10.7497,11.4407,2.9879,-11.8665,7.9829,-5.7772
train_76,0,11.6292,3,15.3545,4.6228,12.716915765146942,-6.7278,4.8686,17.0387,2.7003,8.4819,4.6835,-7.5566603617449015,14.2523,9.1381,5.8907,14.5556,11.0222,3.9795,8.5227,5.8975,12.1165,4,0.3966,2.6437,9.094,13.4967,-7.1284,4,3.8068,2.4256,-8.2575,6.7143,-5.6605,11.8002,11.772647055510047,0,0.8235,7.4355,14.5874,-1.9745,8.4102,1.5659,12.2843,11.6352,13.4332,-31.2319,10.0434,-18.9968
train_77,0,6.249,4,9.1275,4.8729,10.080251692543921,11.6113,6.2982,17.6546,3.4887,8.8767,1.2037,-9.198591258487454,14.3618,12.9834,8.0703,14.5321,10.5051,-4.9423,23.1367,6.3177,8.3052,4,5.6915,2.863,6.8481,13.8142,-8.8376,4,6.3751,6.8738,5.9229,7.6659,-2.2216,17.0682,11.592253769379878,2,8.0181,10.0076,15.4365,0.9235,-16.5342,9.2082,10.0067,11.4853,10.9839,-13.2719,4.2726,5.5454
train_78,0,10.5728,4,9.6252,11.586,13.705565161186373,4.15,6.1518,14.8799,4.0995,10.0228,-0.7136,1.7402,13.8941,11.6841,4.7692,14.9588,7.9573,-11.7572,15.6722,24.3474,16.2017,4,7.2481,3.3372,16.7641,13.2374,-6.9815,2,6.2518,6.3304,-18.9971,10.9278,-0.1192,13.4724,11.308312487159153,3,2.4092,7.3093,15.9527,-2.226,-6.639,15.4391,11.0528,12.0187,9.1793,9.2672,6.2985,2.0984
train_79,0,6.1618,3,9.5015,11.4378,11.446094923611696,0.9258,5.8153,19.8228,1.1148,5.0097,-0.1908,-14.48259704473216,13.9297,14.5701,5.5527,14.4713,10.7765,3.2877,5.4841,24.8041,16.8019,4,2.6735,2.2581,11.2856,13.7759,1.0488,2,5.4233,4.8701,-13.3084,9.8584,-2.1685,7.0409,10.863243712573782,1,6.8454,7.5083,8.0185,2.7762,-4.3451,3.4974,11.1588,11.6885,14.909,-33.6245,16.356,-3.9293
train_80,0,8.7099,2,10.811,6.6057,10.40908753796604,6.2781,5.529,17.6003,1.1895,6.8374,-0.0984,0.5881023899882956,13.8648,16.3273,9.8678,14.4186,8.0977,-4.9039,27.2356,14.3452,4.222,1,3.9961,3.1775,12.1304,13.8941,-0.0918,4,4.8045,3.0495,-7.4599,11.5003,1.091,20.092,11.344463394492323,0,0.2963,4.0336,16.0947,1.6237,-6.9161,12.3726,11.1224,10.8769,-3.478,-0.897,12.9382,-19.2255
train_81,0,10.953,1,9.5196,8.4771,11.117162282410375,-3.171,6.241,13.193,-1.2848,6.279,6.9458,-9.898387577455914,13.7809,1.851,4.6726,14.1554,9.2162,-1.6456,-2.551,5.7865,13.0691,1,1.9364,2.935,16.4055,13.8444,-12.3603,0,5.1584,8.0068,-23.6061,4.3105,-0.1625,10.7573,10.732238779549563,3,7.688,4.612,12.1743,3.2228,-3.4847,16.3786,11.8107,11.7113,6.5042,-13.5665,9.1406,-17.9713
train_82,0,3.7917,1,8.3093,5.7147,12.35152158031397,-7.2139,6.1208,17.8366,5.2073,5.467,1.1285,3.414054752346856,14.3123,11.9885,9.8094,15.5269,12.237,3.5574,21.7941,8.0844,2.1641,1,7.0864,2.4975,8.6368,13.8516,-6.8375,0,5.4814,3.3833,-11.4993,12.5331,2.611,10.1136,12.060693643376812,2,5.9854,3.5874,8.8276,-0.0247,-13.7778,14.7814,9.4303,11.1445,12.9443,-44.1477,10.158,-16.4033
train_83,0,9.7494,2,7.6953,9.5225,8.786747414367271,5.5166,5.9551,13.5672,3.5392,9.0512,-8.4797,-13.6362,13.9025,11.8983,6.4283,14.0156,8.1676,-3.1556,5.6811,6.3908,6.8024,4,3.0342,3.3905,13.671,13.8749,2.3494,0,4.098,2.9398,-19.7369,8.438,-0.4521,15.8795,10.516822098622402,3,1.9875,3.26,13.5189,-0.5759,-4.8293,9.7693,11.9681,11.2791,16.1891,-48.7146,7.9595,-7.6962
train_84,1,14.6825,0,9.7766,9.9461,8.193395031381181,-2.7174,5.4594,20.1579,0.1075,8.7018,3.9533,-12.097140901507888,13.9717,13.8148,6.0052,14.6974,6.7156,-9.2363,20.6966,17.1586,20.6265,4,9.2291,2.8549,17.1164,13.817,-10.1016,3,4.7795,4.4775,5.6857,9.5504,-2.9214,18.2788,11.644004313106374,0,-0.6763,3.7254,14.058,6.2653,-1.5229,-0.7299,11.8905,11.0758,11.6706,-9.0301,8.8643,-21.2075
train_85,0,5.5511,2,6.8957,9.3373,12.248984177454213,-12.5247,5.6396,18.7871,-0.8323,5.3483,-0.9427,4.7735,13.9838,13.8976,9.1231,15.3174,8.6599,-0.4029,22.6316,7.8319,18.8711,4,2.8102,3.1413,13.2696,13.7998,10.1028,0,5.0463,2.7169,-0.9144,11.2585,1.8622,12.34,10.795192838796018,3,2.6426,2.2001,16.6235,-1.6556,-14.5184,4.5142,10.4215,11.6271,8.9277,-38.5552,13.5854,3.1483
train_86,0,12.2806,0,12.195,10.9491,10.23433187245589,0.1052,5.6667,13.3914,4.3835,7.9029,1.6905,-1.0792423494393613,14.2677,12.5662,5.0196,15.0862,10.672,5.8512,16.7966,21.4477,12.3948,2,-0.2404,2.062,11.5477,13.7547,-1.3636,0,5.4681,10.1172,-7.9956,10.5855,-4.2353,14.0657,11.728528732250453,0,6.3035,6.7025,7.8449,-7.9623,-23.7626,9.8763,11.8936,11.5853,9.7733,-48.1464,9.4746,-1.6603
train_87,0,15.6635,2,6.9618,4.1249,13.302568055989324,-1.7501,6.4133,17.7809,3.8647,9.6013,-0.8039,-2.733166973340778,14.1014,9.601,4.7302,14.0668,12.2624,-10.2314,10.772,5.1067,23.1275,4,1.7578,2.726,8.3972,13.5372,-7.4586,0,5.5789,6.6063,-14.928,10.9939,-3.5412,16.8299,10.950225576802072,2,2.0273,5.4048,8.7726,1.8856,1.5246,15.0675,12.1693,11.9792,7.9535,-19.4676,8.7438,-21.9653
train_88,0,12.9982,3,8.1502,5.4169,11.1099,-2.5678,4.6312,14.0579,3.9173,8.5885,-2.6038,0.2891328379507221,13.9849,15.7769,8.623,14.7112,9.0243,-10.5107,22.0104,9.2396,2.7195,2,4.9985,2.8048,16.4766,13.6839,-18.0274,4,5.0333,0.4381,-20.6919,8.4013,3.5231,13.6061,10.342218447364656,2,-0.5932,6.2264,12.7468,-4.3545,-3.5238,0.3948,10.737,11.2333,9.3619,-52.5289,12.9094,1.5863
train_89,0,12.7037,2,8.8387,7.3076,12.0861,-0.5276,4.6927,23.4634,4.3093,5.9586,4.4304,-1.6460239942034067,14.1628,14.6882,10.2833,13.9884,12.1739,5.9878,15.7793,9.3259,22.4457,4,2.6929,2.8412,15.639,13.3085,0.7253,4,5.0713,4.8645,-4.1182,10.1907,-1.5022,21.0769,10.73032323270111,3,-1.7502,6.5324,13.7764,1.5702,-3.4262,7.6664,10.7563,11.7788,3.2224,4.8941,16.8613,-18.9048
train_90,0,12.8017,2,13.0387,6.8645,11.390833466132273,-15.8151,4.3626,19.817,3.2109,9.2495,2.9083,0.39721579757291714,13.9298,10.5002,7.0939,14.9245,7.6493,7.2458,20.3634,16.0907,21.0773,4,3.864,2.1185,18.4208,13.3042,-14.2343,1,4.2642,0.1223,-12.3061,11.4794,-2.7592,20.0649,11.651096305653635,4,1.1657,7.8916,3.8686,0.8903,-20.4422,2.3796,10.9125,11.8991,11.5867,-5.9199,7.877,-5.5439
train_91,0,8.6063,1,12.3422,8.1315,9.836928684579977,-16.7435,6.3198,21.488,2.0697,8.6435,-1.5518,-9.42188587863929,13.8034,9.1481,9.5112,15.3345,6.9254,-3.7522,20.2509,9.383,8.7278,4,7.4128,3.0803,14.2349,13.8807,-2.1898,4,4.6242,6.7764,-23.3575,10.6593,-0.6961,18.8,10.826835907715088,1,5.2896,11.1343,14.9131,-3.0518,-26.0073,7.7573,12.0802,11.104,9.433,-43.9392,14.2747,6.8721
train_92,0,12.546,3,12.0297,4.0826,10.027162513197668,1.4451,4.9281,15.3118,2.0655,7.9357,1.8604,5.317310345832961,13.9468,15.914,5.3168,14.4935,4.0078,3.724,17.9574,11.8711,16.2598,4,4.7691,3.1907,9.4713,14.0528,-8.8646,2,4.7384,5.4834,-0.226,11.6886,0.0735,17.864,10.829177914565058,3,0.0591,9.687,7.2222,-0.6748,-2.0625,4.1946,10.5116,11.3868,3.189,-27.9837,16.5197,-13.4613
train_93,0,11.2767,1,7.1732,9.8117,13.643709489395382,-13.4232,5.5353,14.5552,8.4829,5.8204,-6.6872,-3.739752288124653,13.6625,12.0671,10.1979,15.0177,9.9306,-3.0981,11.5179,6.868,2.3163,2,9.3144,2.5636,12.7845,14.1573,-2.7991,0,6.6207,0.2135,-4.1215,7.2564,-4.0558,13.1368,10.987645933239044,0,2.2093,7.4929,8.4724,6.7938,-15.4701,6.6787,12.5502,11.8974,-0.537,13.4778,15.2798,-25.655
train_94,0,7.3467,1,10.9387,6.1422,11.638568519816223,-1.5525,5.8929,17.8152,4.5878,7.0744,-9.2191,-5.897454193626775,14.0758,13.1353,7.5414,15.2346,8.5309,-1.1393,29.5211,1.7663,24.261,2,3.7383,3.3568,8.5198,13.5627,-3.7183,4,6.2172,2.7321,-16.6847,13.915,-2.6179,20.4275,11.954368725835145,2,1.2915,4.1062,11.2127,0.1677,-5.0486,-0.2885,12.0127,11.4878,16.9307,-39.9336,7.8687,-16.1732
train_95,0,10.119,3,11.9595,3.6211,10.465281527420501,3.0861,3.8571,20.6294,-1.708,8.8516,11.9777,-4.181495896074076,13.9958,9.3671,9.4423,14.7099,9.3864,0.4821,9.0211,13.195,11.1491,2,0.4371,3.4253,11.3059,13.113,-4.602,4,6.0793,8.051,-4.409,8.6557,-0.4766,13.521,10.8052,2,4.644,5.3322,15.2256,-1.2536,6.0234,8.5969,12.047,11.4397,2.6241,-9.0569,12.6349,-8.3408
train_96,0,10.3364,4,11.2938,7.2868,12.313279121423065,-14.439,4.1751,15.9672,-0.1619,5.2807,-3.914,-6.6769,13.8774,4.0825,6.5218,14.74,9.978,3.3215,11.2312,-3.4702,19.9825,4,0.0601,2.4173,8.3444,13.5116,-10.1245,4,5.0886,3.0623,-4.237,10.7714,0.145,10.4569,11.376046697479541,1,1.4494,5.715,4.9549,2.3083,2.1268,16.5558,11.3209,11.2831,15.3954,-5.5325,10.7834,-0.9557
train_97,0,11.638,4,9.5631,8.7468,9.059789995591661,-5.1074,5.1629,15.9664,3.9781,6.1671,-6.1275,-3.052726352956598,14.2465,7.8554,5.4906,14.7831,9.3214,-5.1365,8.4252,-4.2524,8.406,4,2.828,2.688,11.7945,13.6926,-3.0264,4,5.3644,1.5574,-0.48,12.797,-1.8268,8.7281,11.229958169617683,3,8.8783,3.6485,12.6395,-0.2883,-3.3105,8.1203,10.0228,11.681,11.0992,-46.1276,12.705,-15.2391
train_98,0,10.9061,3,7.3464,6.6506,10.814711801201181,-3.5393,4.6797,17.3532,-4.411,5.41,-6.1845,-8.170675219266961,13.9989,10.0639,6.2777,14.3917,9.5436,-12.8476,17.8653,16.6892,12.6415,1,5.7324,3.5415,11.1042,13.7879,3.5191,2,4.4458,5.689,-1.858,6.8823,-3.9071,22.1596,11.138513063368496,0,0.5831,7.653,15.1191,3.2545,0.5959,5.6264,11.1369,11.6437,3.0346,22.445,13.3202,6.3974
train_99,1,9.4554,2,8.1026,7.4557,9.975954507994874,4.4526,4.1798,19.048,-2.0793,5.4225,-7.6859,-5.218074709376591,13.8552,6.3912,3.7037,14.247,13.4255,-14.2142,22.3538,19.6535,6.0443,3,3.9271,3.5409,10.4007,13.9803,-1.6878,1,7.3389,3.7606,-5.4051,11.3651,-3.6811,9.9352,10.875159188469706,1,1.4967,3.6111,3.0252,3.1959,-10.4353,13.2991,10.7725,11.6204,-3.9099,-6.1966,11.0114,-22.8877
train_100,0,9.4702,2,9.3693,9.4134,10.442949312838646,-16.4643,6.0796,17.8444,-0.4833,8.4994,8.7835,-4.081621825466319,14.0169,2.4072,7.6921,15.0443,12.3053,-7.0351,6.2022,13.8168,13.4004,1,3.423,3.4856,10.1655,13.6584,2.77,4,5.4901,4.514,-7.6907,5.525,-1.7917,9.9842,11.155275046715369,0,3.5433,8.4516,13.8515,-1.1606,-1.2489,10.0707,11.2321,11.0765,4.3219,12.4849,6.1039,9.0649
train_101,0,8.7985,1,7.3732,4.2241,10.734069564523379,-6.5058,6.1538,18.3532,-5.7943,7.6373,1.764,-8.336755635745305,13.9152,13.5233,5.7252,15.2083,10.2903,-18.2668,23.1697,5.0009,13.7514,2,-0.5692,3.3934,14.6507,13.6815,-1.8092,2,4.4067,8.7024,5.6285,10.2225,-1.4886,14.4562,11.433950627214033,2,3.3719,5.1075,11.9417,6.0744,-3.7617,19.5792,11.4191,11.7576,4.8544,15.7497,7.9425,-5.7129
train_102,0,7.4588,4,8.6161,6.6837,11.9935,-4.2702,5.7755,13.7123,1.6592,7.7373,4.7878,-4.1536597908970325,14.1302,7.2134,7.4726,14.8829,9.913,-8.7388,15.8977,23.3198,17.9763,2,1.9844,3.7952,11.4868,13.4875,-2.3173,4,6.4754,1.0458,-18.971,10.4289,0.4815,7.9593,11.72990099858899,3,1.0907,2.1237,14.404,0.5812,-2.8822,-0.8738,12.4109,11.6801,0.1177,-34.6193,12.2074,2.4622
train_103,0,7.6003,1,7.7383,5.5513,10.784889122298413,1.0982,4.4672,18.8743,-3.7444,9.7221,3.4799,-17.15280825604785,14.2772,15.2361,8.3936,14.5619,12.3991,-16.7261,10.4637,9.8971,13.7558,4,4.6767,2.4407,9.9587,13.9788,-15.1514,0,5.4922,9.2416,-15.6983,7.0031,-3.616,14.9406,11.84928779188809,4,-1.2748,4.6569,17.8884,-2.7416,-12.0632,1.3568,12.1991,11.2633,11.2513,-3.1984,7.9613,-2.9936
train_104,0,9.3325,4,11.6357,7.7392,11.2741,4.4397,5.1244,14.1561,1.5422,7.6064,0.0326,-1.1823808697971252,13.933,5.541,7.38,13.9898,10.8838,-15.2419,13.1121,33.2611,14.2166,2,8.3381,3.7781,14.7343,13.6033,-8.385,2,3.9065,7.2366,-13.6463,12.1836,2.8696,14.9769,11.3187,0,2.4438,2.8067,12.5648,2.2522,-7.6171,3.7482,11.6848,11.7347,10.8444,23.4129,11.3975,-26.548
train_105,0,16.1333,2,7.2903,4.2476,10.76585316210993,5.8949,4.6124,22.9056,-1.5758,6.3839,-0.2729,4.4904,14.0185,11.8821,10.2704,14.0322,4.7131,-3.2781,20.1361,13.2659,23.8645,4,0.7793,2.8621,13.8341,13.7131,-2.4208,4,4.9919,4.9169,-12.1725,5.4757,3.0884,19.6485,11.083311014179124,3,-2.9462,2.9719,13.3879,-3.573,-15.0085,6.191,11.2358,12.0041,15.5159,11.9355,10.4654,-12.4309
train_106,0,11.2124,4,12.387,6.5447,9.665295958943796,2.7955,4.5436,16.7081,5.15,6.3556,-3.915,7.42512762537517,13.8019,11.8699,5.1718,15.2737,8.0982,0.103,18.3859,1.2613,10.0017,1,1.0513,2.7504,15.278,13.7659,1.3243,2,4.8643,3.8294,1.5024,8.7494,1.1072,20.2731,11.388146064527161,3,-2.9159,7.2587,13.3733,7.0642,0.5333,13.1489,11.2858,11.374,9.7283,23.8256,7.1511,-7.846
train_107,0,10.2968,2,10.4812,8.1058,12.818797970105646,10.9743,6.7806,17.5575,4.9698,6.6533,2.5458,-7.403351573067625,14.2716,10.1796,8.1964,14.927,15.0197,-17.7616,21.5351,17.2982,9.5918,1,1.9219,3.0405,6.8177,13.2436,7.1953,4,6.7139,1.5064,-7.6584,16.3609,0.4538,6.8211,11.2884946983143,3,-0.2871,6.1398,9.8163,-9.0239,-3.4509,17.5917,12.2255,11.0548,8.0838,10.2412,9.7619,-13.9306
train_108,0,8.9929,3,12.4919,9.0092,10.275326410237472,-13.22,4.7722,15.4503,4.3917,9.1596,4.1075,4.736247256076523,14.0515,6.0273,8.8547,14.4052,4.5063,-4.6965,25.8609,11.8804,14.9144,1,2.7244,3.4731,13.7754,13.1994,6.0409,4,6.4807,7.2253,-5.0667,10.9492,0.4144,10.7031,11.389453380003962,1,7.7949,5.6575,2.3398,5.7921,-14.0305,2.5597,12.3593,11.5848,-5.9605,-11.4167,15.1346,-29.2756
train_109,0,8.6914,4,7.8957,5.3646,9.82322604263322,2.2386,4.4013,12.5734,-0.1689,8.024,4.774,5.959990278655907,13.9481,8.5667,6.5593,14.3371,8.6141,-1.2427,12.6708,17.3462,18.136,4,1.1336,2.1967,15.1445,13.4912,-11.2805,0,5.5398,1.9708,-6.2204,13.381,-2.5384,11.431,11.673119267422788,2,1.0223,8.7452,5.9452,1.6312,-12.3722,5.9481,11.4622,11.3475,5.2498,-5.7105,12.3848,-17.6438
